Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	Max Power (dB)	total elementos	tipo de nota	canto	nombre archivo
1	Waveform 1	1	17.379508796	17.527890179	1034.5	1965.5		0.148		4	a	1	ML418927381
1	Spectrogram 1	1	17.379508796	17.527890179	1034.5	1965.5	1687.5	0.148	93.8	4	a	1	ML418927381
2	Waveform 1	1	17.725732024	18.170876175	827.6	1965.5		0.445		4	d	1	ML418927381
2	Spectrogram 1	1	17.725732024	18.170876175	827.6	1965.5	1781.2	0.445	119.4	4	d	1	ML418927381
3	Waveform 1	1	18.354586459	18.736138589	517.2	1689.7		0.382		4	d	1	ML418927381
3	Spectrogram 1	1	18.354586459	18.736138589	517.2	1689.7	1500.0	0.382	117.4	4	d	1	ML418927381
4	Waveform 1	1	18.884519972	19.237808981	581.3	1788.2		0.353		4	d	1	ML418927381
4	Spectrogram 1	1	18.884519972	19.237808981	581.3	1788.2	1687.5	0.353	127.9	4	d	1	ML418927381
5	Waveform 1	1	17.379508796	19.237808981	517.2	1965.5		1.858		4	t	1	ML418927381
5	Spectrogram 1	1	17.379508796	19.237808981	517.2	1965.5	1687.5	1.858	127.9	4	t	1	ML418927381
6	Waveform 1	1	17.527890179	17.725732024	517.2	1965.5		0.198		NA	cad	1	ML418927381
6	Spectrogram 1	1	17.527890179	17.725732024	517.2	1965.5	562.5	0.198	70.4	NA	cad	1	ML418927381
7	Waveform 1	1	18.177941955	18.354586459	374.4	1822.7		0.177		NA	cad	1	ML418927381
7	Spectrogram 1	1	18.177941955	18.354586459	374.4	1822.7	1687.5	0.177	83.9	NA	cad	1	ML418927381
8	Waveform 1	1	18.743204369	18.870388412	517.2	1965.5		0.127		NA	cad	1	ML418927381
8	Spectrogram 1	1	18.743204369	18.870388412	517.2	1965.5	1406.2	0.127	91.1	NA	cad	1	ML418927381
9	Waveform 1	1	103.875723910	104.002907953	857.1	2000.0		0.127		4	a	2	ML418927381
9	Spectrogram 1	1	103.875723910	104.002907953	857.1	2000.0	1781.2	0.127	93.9	4	a	2	ML418927381
10	Waveform 1	1	104.221947138	104.652959729	714.3	1928.6		0.431		4	d	2	ML418927381
10	Spectrogram 1	1	104.221947138	104.652959729	714.3	1928.6	1781.2	0.431	118.7	4	d	2	ML418927381
11	Waveform 1	1	104.829604233	105.204090582	642.9	1714.3		0.374		4	d	2	ML418927381
11	Spectrogram 1	1	104.829604233	105.204090582	642.9	1714.3	1500.0	0.374	117.9	4	d	2	ML418927381
12	Waveform 1	1	105.345406186	105.691629414	571.4	1857.1		0.346		4	d	2	ML418927381
12	Spectrogram 1	1	105.345406186	105.691629414	571.4	1857.1	1781.2	0.346	128.1	4	d	2	ML418927381
13	Waveform 1	1	103.875723910	105.691629414	571.4	2000.0		1.816		4	d	2	ML418927381
13	Spectrogram 1	1	103.875723910	105.691629414	571.4	2000.0	1781.2	1.816	128.1	4	d	2	ML418927381
14	Waveform 1	1	104.002907953	104.214881358	571.4	2000.0		0.212		NA	cad	2	ML418927381
14	Spectrogram 1	1	104.002907953	104.214881358	571.4	2000.0	1687.5	0.212	66.3	NA	cad	2	ML418927381
15	Waveform 1	1	104.660025509	104.829604233	571.4	2000.0		0.170		NA	cad	2	ML418927381
15	Spectrogram 1	1	104.660025509	104.829604233	571.4	2000.0	1687.5	0.170	79.8	NA	cad	2	ML418927381
16	Waveform 1	1	105.204090582	105.338340406	571.4	2000.0		0.134		NA	cad	2	ML418927381
16	Spectrogram 1	1	105.204090582	105.338340406	571.4	2000.0	1500.0	0.134	89.3	NA	cad	2	ML418927381
17	Waveform 1	1	164.804550408	164.952931791	1000.0	1928.6		0.148		4	a	3	ML418927381
17	Spectrogram 1	1	164.804550408	164.952931791	1000.0	1928.6	1781.2	0.148	92.1	4	a	3	ML418927381
18	Waveform 1	1	165.164905196	165.617115127	928.6	2071.4		0.452		4	d	3	ML418927381
18	Spectrogram 1	1	165.164905196	165.617115127	928.6	2071.4	1687.5	0.452	114.6	4	d	3	ML418927381
19	Waveform 1	1	165.786693852	166.161180201	571.4	1714.3		0.374		4	d	3	ML418927381
19	Spectrogram 1	1	165.786693852	166.161180201	571.4	1714.3	1406.2	0.374	115.4	4	d	3	ML418927381
20	Waveform 1	1	166.302495804	166.662850593	642.9	2000.0		0.360		4	d	3	ML418927381
20	Spectrogram 1	1	166.302495804	166.662850593	642.9	2000.0	1687.5	0.360	124.9	4	d	3	ML418927381
21	Waveform 1	1	164.804550408	166.662850593	571.4	2071.4		1.858		4	t	3	ML418927381
21	Spectrogram 1	1	164.804550408	166.662850593	571.4	2071.4	1687.5	1.858	124.9	4	t	3	ML418927381
22	Waveform 1	1	164.959997571	165.164905196	571.4	2071.4		0.205		NA	cad	3	ML418927381
22	Spectrogram 1	1	164.959997571	165.164905196	571.4	2071.4	1406.2	0.205	73.2	NA	cad	3	ML418927381
23	Waveform 1	1	165.624180908	165.786693852	571.4	2071.4		0.163		NA	cad	3	ML418927381
23	Spectrogram 1	1	165.624180908	165.786693852	571.4	2071.4	1687.5	0.163	79.1	NA	cad	3	ML418927381
24	Waveform 1	1	166.168245981	166.295430024	428.6	1928.6		0.127		NA	cad	3	ML418927381
24	Spectrogram 1	1	166.168245981	166.295430024	428.6	1928.6	1500.0	0.127	94.1	NA	cad	3	ML418927381
