Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	Max Power (dB)	total elementos	tipo de nota	canto	nombre archivo
1	Waveform 1	1	2.481717205	2.562483149	1272.1	1696.2		0.081		4	a	1	ML400161631
1	Spectrogram 1	1	2.481717205	2.562483149	1272.1	1696.2	1550.4	0.081	100.4	4	a	1	ML400161631
2	Waveform 1	1	2.819465700	3.157214196	1117.9	1773.3		0.338		4	d	1	ML400161631
2	Spectrogram 1	1	2.819465700	3.157214196	1117.9	1773.3	1550.4	0.338	118.1	4	d	1	ML400161631
3	Waveform 1	1	3.318746085	3.737260525	1153.8	1692.2		0.419		4	d	1	ML400161631
3	Spectrogram 1	1	3.318746085	3.737260525	1153.8	1692.2	1550.4	0.419	121.1	4	d	1	ML400161631
4	Waveform 1	1	3.832711186	4.133747889	1230.7	1820.4		0.301		4	d	1	ML400161631
4	Spectrogram 1	1	3.832711186	4.133747889	1230.7	1820.4	1636.5	0.301	125.8	4	d	1	ML400161631
5	Waveform 1	1	2.474374846	4.133747889	1102.5	1769.1		1.659		4	t	1	ML400161631
5	Spectrogram 1	1	2.474374846	4.133747889	1102.5	1769.1	1636.5	1.659	125.8	4	t	1	ML400161631
6	Waveform 1	1	2.569825508	2.819465700	1061.1	1727.7		0.250		NA	cad	1	ML400161631
6	Spectrogram 1	1	2.569825508	2.819465700	1061.1	1727.7	1464.3	0.250	84.9	NA	cad	1	ML400161631
7	Waveform 1	1	3.164556554	3.318746085	1102.5	1769.1		0.154		NA	cad	1	ML400161631
7	Spectrogram 1	1	3.164556554	3.318746085	1102.5	1769.1	1636.5	0.154	104.5	NA	cad	1	ML400161631
8	Waveform 1	1	3.751945242	3.825368828	1102.5	1769.1		0.073		NA	cad	1	ML400161631
8	Spectrogram 1	1	3.751945242	3.825368828	1102.5	1769.1	1464.3	0.073	90.9	NA	cad	1	ML400161631
9	Waveform 1	1	35.601401059	35.689509362	1160.5	1699.3		0.088		4	a	2	ML400161631
9	Spectrogram 1	1	35.601401059	35.689509362	1160.5	1699.3	1550.4	0.088	94.3	4	a	2	ML400161631
10	Waveform 1	1	35.924464838	36.365006353	1411.7	1770.3		0.441		4	d	2	ML400161631
10	Spectrogram 1	1	35.924464838	36.365006353	1411.7	1770.3	1636.5	0.441	121.5	4	d	2	ML400161631
11	Waveform 1	1	36.445772298	36.864286738	1187.7	1635.8		0.419		4	d	2	ML400161631
11	Spectrogram 1	1	36.445772298	36.864286738	1187.7	1635.8	1550.4	0.419	119.2	4	d	2	ML400161631
12	Waveform 1	1	36.967079758	37.268116460	1299.7	1770.3		0.301		4	d	2	ML400161631
12	Spectrogram 1	1	36.967079758	37.268116460	1299.7	1770.3	1636.5	0.301	123.6	4	d	2	ML400161631
13	Waveform 1	1	35.601401059	37.275458819	1142.8	1770.3		1.674		4	t	2	ML400161631
13	Spectrogram 1	1	35.601401059	37.275458819	1142.8	1770.3	1636.5	1.674	123.6	4	t	2	ML400161631
14	Waveform 1	1	35.696851721	35.931807196	1142.8	1770.3		0.235		NA	cad	2	ML400161631
14	Spectrogram 1	1	35.696851721	35.931807196	1142.8	1770.3	1550.4	0.235	85.9	NA	cad	2	ML400161631
15	Waveform 1	1	36.372348712	36.445772298	1142.8	1770.3		0.073		NA	cad	2	ML400161631
15	Spectrogram 1	1	36.372348712	36.445772298	1142.8	1770.3	1636.5	0.073	84.9	NA	cad	2	ML400161631
16	Waveform 1	1	36.864286738	36.967079758	1142.8	1770.3		0.103		NA	cad	2	ML400161631
16	Spectrogram 1	1	36.864286738	36.967079758	1142.8	1770.3	1464.3	0.103	101.8	NA	cad	2	ML400161631
17	Waveform 1	1	60.882319188	60.985112208	1277.9	1754.0		0.103		4	a	3	ML400161631
17	Spectrogram 1	1	60.882319188	60.985112208	1277.9	1754.0	1550.4	0.103	97.7	4	a	3	ML400161631
18	Waveform 1	1	61.212725325	61.565158537	847.7	1649.5		0.352		4	d	3	ML400161631
18	Spectrogram 1	1	61.212725325	61.565158537	847.7	1649.5	1550.4	0.352	119.6	4	d	3	ML400161631
19	Waveform 1	1	61.734032785	62.137862508	952.2	1703.9		0.404		4	d	3	ML400161631
19	Spectrogram 1	1	61.734032785	62.137862508	952.2	1703.9	1550.4	0.404	121.4	4	d	3	ML400161631
20	Waveform 1	1	62.233313169	62.556376947	1202.7	1829.1		0.323		4	d	3	ML400161631
20	Spectrogram 1	1	62.233313169	62.556376947	1202.7	1829.1	1550.4	0.323	124.5	4	d	3	ML400161631
21	Waveform 1	1	60.867634471	62.549034589	952.2	1829.1		1.681		4	t	3	ML400161631
21	Spectrogram 1	1	60.867634471	62.549034589	952.2	1829.1	1550.4	1.681	124.5	4	t	3	ML400161631
22	Waveform 1	1	60.992454567	61.205382966	952.2	1829.1		0.213		NA	cad	3	ML400161631
22	Spectrogram 1	1	60.992454567	61.205382966	952.2	1829.1	1033.6	0.213	82.9	NA	cad	3	ML400161631
23	Waveform 1	1	61.623897406	61.734032785	952.2	1829.1		0.110		NA	cad	3	ML400161631
23	Spectrogram 1	1	61.623897406	61.734032785	952.2	1829.1	1636.5	0.110	90.9	NA	cad	3	ML400161631
24	Waveform 1	1	62.152547225	62.255340245	952.2	1829.1		0.103		NA	cad	3	ML400161631
24	Spectrogram 1	1	62.152547225	62.255340245	952.2	1829.1	1464.3	0.103	105.0	NA	cad	3	ML400161631
