Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	Max Power (dB)	total elementos	tipo de nota	canto	nombre archivo
1	Waveform 1	1	2.283292099	2.419125340	1002.3	1731.2		0.136		4	a	1	ML379312001
1	Spectrogram 1	1	2.283292099	2.419125340	1002.3	1731.2	1636.5	0.136	94.9	4	a	1	ML379312001
2	Waveform 1	1	2.613172827	2.988331302	728.9	1776.8		0.375		4	d	1	ML379312001
2	Spectrogram 1	1	2.613172827	2.988331302	728.9	1776.8	1636.5	0.375	118.5	4	d	1	ML379312001
3	Waveform 1	1	3.175910540	3.512259518	774.5	1731.2		0.336		4	d	1	ML379312001
3	Spectrogram 1	1	3.175910540	3.512259518	774.5	1731.2	1550.4	0.336	123.6	4	d	1	ML379312001
4	Waveform 1	1	3.641624509	3.952100489	774.5	1913.4		0.310		4	d	1	ML379312001
4	Spectrogram 1	1	3.641624509	3.952100489	774.5	1913.4	1722.7	0.310	126.6	4	d	1	ML379312001
5	Waveform 1	1	2.289760349	3.952100489	546.7	1959.0		1.662		4	t	1	ML379312001
5	Spectrogram 1	1	2.289760349	3.952100489	546.7	1959.0	1722.7	1.662	126.6	4	t	1	ML379312001
9	Waveform 1	1	16.862954593	17.018192583	956.7	1822.3		0.155		4	a	2	ML379312001
9	Spectrogram 1	1	16.862954593	17.018192583	956.7	1822.3	1550.4	0.155	97.3	4	a	2	ML379312001
10	Waveform 1	1	17.179898823	17.561525547	1002.3	1913.4		0.382		4	d	2	ML379312001
10	Spectrogram 1	1	17.179898823	17.561525547	1002.3	1913.4	1636.5	0.382	115.9	4	d	2	ML379312001
11	Waveform 1	1	17.749104785	18.098390262	546.7	1867.9		0.349		4	d	2	ML379312001
11	Spectrogram 1	1	17.749104785	18.098390262	546.7	1867.9	1464.3	0.349	121.5	4	d	2	ML379312001
12	Waveform 1	1	18.208350505	18.531762983	728.9	1959.0		0.323		4	d	2	ML379312001
12	Spectrogram 1	1	18.208350505	18.531762983	728.9	1959.0	1722.7	0.323	123.7	4	d	2	ML379312001
13	Waveform 1	1	16.862954593	18.531762983	546.7	1913.4		1.669		4	t	2	ML379312001
13	Spectrogram 1	1	16.862954593	18.531762983	546.7	1913.4	1722.7	1.669	123.7	4	t	2	ML379312001
6	Waveform 1	1	2.425593590	2.606704578	546.7	1959.0		0.181		NA	cad	1	ML379312001
6	Spectrogram 1	1	2.425593590	2.606704578	546.7	1959.0	1894.9	0.181	87.1	NA	cad	1	ML379312001
7	Waveform 1	1	3.001267802	3.175910540	455.6	1867.9		0.175		NA	cad	1	ML379312001
7	Spectrogram 1	1	3.001267802	3.175910540	455.6	1867.9	1636.5	0.175	101.9	NA	cad	1	ML379312001
8	Waveform 1	1	3.525196017	3.641624509	546.7	1959.0		0.116		NA	cad	1	ML379312001
8	Spectrogram 1	1	3.525196017	3.641624509	546.7	1959.0	1464.3	0.116	108.1	NA	cad	1	ML379312001
14	Waveform 1	1	17.024660833	17.166962323	546.7	1913.4		0.142		NA	cad	2	ML379312001
14	Spectrogram 1	1	17.024660833	17.166962323	546.7	1913.4	1033.6	0.142	79.9	NA	cad	2	ML379312001
15	Waveform 1	1	17.580930296	17.749104785	546.7	1913.4		0.168		NA	cad	2	ML379312001
15	Spectrogram 1	1	17.580930296	17.749104785	546.7	1913.4	1636.5	0.168	101.3	NA	cad	2	ML379312001
16	Waveform 1	1	18.111326761	18.201882255	546.7	1913.4		0.091		NA	cad	2	ML379312001
16	Spectrogram 1	1	18.111326761	18.201882255	546.7	1913.4	1464.3	0.091	103.7	NA	cad	2	ML379312001
17	Waveform 1	1	77.000278404	77.142579894	911.2	1731.2		0.142		4	a	3	ML379312001
17	Spectrogram 1	1	77.000278404	77.142579894	911.2	1731.2	1636.5	0.142	91.1	4	a	3	ML379312001
18	Waveform 1	1	77.330159132	77.705317607	820.0	1867.9		0.375		4	d	3	ML379312001
18	Spectrogram 1	1	77.330159132	77.705317607	820.0	1867.9	1636.5	0.375	110.3	4	d	3	ML379312001
19	Waveform 1	1	77.892896845	78.216309323	592.3	1822.3		0.323		4	d	3	ML379312001
19	Spectrogram 1	1	77.892896845	78.216309323	592.3	1822.3	1464.3	0.323	120.2	4	d	3	ML379312001
20	Waveform 1	1	78.326269566	78.669086793	637.8	1913.4		0.343		4	d	3	ML379312001
20	Spectrogram 1	1	78.326269566	78.669086793	637.8	1913.4	1722.7	0.343	122.8	4	d	3	ML379312001
21	Waveform 1	1	77.000278404	78.669086793	592.3	1913.4		1.669		4	t	3	ML379312001
21	Spectrogram 1	1	77.000278404	78.669086793	592.3	1913.4	1722.7	1.669	122.8	4	t	3	ML379312001
22	Waveform 1	1	77.142579894	77.317222633	592.3	1913.4		0.175		NA	cad	3	ML379312001
22	Spectrogram 1	1	77.142579894	77.317222633	592.3	1913.4	1464.3	0.175	90.2	NA	cad	3	ML379312001
23	Waveform 1	1	77.718254106	77.892896845	546.7	1913.4		0.175		NA	cad	3	ML379312001
23	Spectrogram 1	1	77.718254106	77.892896845	546.7	1913.4	1464.3	0.175	100.9	NA	cad	3	ML379312001
24	Waveform 1	1	78.235714072	78.326269566	592.3	1913.4		0.091		NA	cad	3	ML379312001
24	Spectrogram 1	1	78.235714072	78.326269566	592.3	1913.4	1464.3	0.091	103.0	NA	cad	3	ML379312001
