Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	Max Power (dB)	total elementos	tipo de nota	canto	nombre archivo
1	Waveform 1	1	3.270563197	3.599163554	1283.5	1854.7		0.329		3	d	1	ML246946471
1	Spectrogram 1	1	3.270563197	3.599163554	1283.5	1854.7	1722.7	0.329	93.9	3	d	1	ML246946471
2	Waveform 1	1	3.786340972	4.181493300	998.2	1663.7		0.395		3	d	1	ML246946471
2	Spectrogram 1	1	3.786340972	4.181493300	998.2	1663.7	1464.3	0.395	105.5	3	d	1	ML246946471
3	Waveform 1	1	4.297959249	4.663995089	1140.9	1806.4		0.366		3	d	1	ML246946471
3	Spectrogram 1	1	4.297959249	4.663995089	1140.9	1806.4	1636.5	0.366	111.1	3	d	1	ML246946471
4	Waveform 1	1	3.270563197	4.663995089	1045.8	1853.9		1.393		3	d	1	ML246946471
4	Spectrogram 1	1	3.270563197	4.663995089	1045.8	1853.9	1636.5	1.393	111.1	3	d	1	ML246946471
5	Waveform 1	1	3.603323052	3.786340972	998.2	1853.9		0.183		NA	cad	1	ML246946471
5	Spectrogram 1	1	3.603323052	3.786340972	998.2	1853.9	1550.4	0.183	81.4	NA	cad	1	ML246946471
6	Waveform 1	1	4.189812296	4.297959249	998.2	1853.9		0.108		NA	cad	1	ML246946471
6	Spectrogram 1	1	4.189812296	4.297959249	998.2	1853.9	1464.3	0.108	87.6	NA	cad	1	ML246946471
