Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	Max Power (dB)	total elementos	tipo de nota	canto	nombre archivo
1	Waveform 1	1	10.187683172	10.275356045	1103.1	1781.9		0.088		4	a	1	ML433146461 
1	Spectrogram 1	1	10.187683172	10.275356045	1103.1	1781.9	1500.0	0.088	98.8	4	a	1	ML433146461 
2	Waveform 1	1	10.468236366	10.853997006	1018.2	1994.0		0.386		4	d	1	ML433146461 
2	Spectrogram 1	1	10.468236366	10.853997006	1018.2	1994.0	1781.2	0.386	117.9	4	d	1	ML433146461 
3	Waveform 1	1	11.029342752	11.388801531	594.0	1654.6		0.359		4	d	1	ML433146461 
3	Spectrogram 1	1	11.029342752	11.388801531	594.0	1654.6	1500.0	0.359	119.6	4	d	1	ML433146461 
4	Waveform 1	1	11.546612702	11.853467757	509.1	1909.2		0.307		4	d	1	ML433146461 
4	Spectrogram 1	1	11.546612702	11.853467757	509.1	1909.2	1687.5	0.307	123.8	4	d	1	ML433146461 
5	Waveform 1	1	10.187683172	11.862235044	551.5	1994.0		1.675		4	t	1	ML433146461 
5	Spectrogram 1	1	10.187683172	11.862235044	551.5	1994.0	1687.5	1.675	123.8	4	t	1	ML433146461 
6	Waveform 1	1	10.284123333	10.468236366	551.5	1994.0		0.184		NA	cad	1	ML433146461 
6	Spectrogram 1	1	10.284123333	10.468236366	551.5	1994.0	562.5	0.184	102.0	NA	cad	1	ML433146461 
7	Waveform 1	1	10.862764293	11.020575465	509.1	1951.6		0.158		NA	cad	1	ML433146461 
7	Spectrogram 1	1	10.862764293	11.020575465	509.1	1951.6	1781.2	0.158	94.6	NA	cad	1	ML433146461 
8	Waveform 1	1	11.397568818	11.546612702	551.5	1994.0		0.149		NA	cad	1	ML433146461 
8	Spectrogram 1	1	11.397568818	11.546612702	551.5	1994.0	1500.0	0.149	99.8	NA	cad	1	ML433146461 
9	Waveform 1	1	31.683300854	31.770973727	1018.2	1824.3		0.088		4	a	2	ML433146461 
9	Spectrogram 1	1	31.683300854	31.770973727	1018.2	1824.3	1593.8	0.088	102.0	4	a	2	ML433146461 
10	Waveform 1	1	31.972621334	32.323312826	1060.7	1909.2		0.351		4	d	2	ML433146461 
10	Spectrogram 1	1	31.972621334	32.323312826	1060.7	1909.2	1781.2	0.351	120.9	4	d	2	ML433146461 
11	Waveform 1	1	32.516193146	32.875651925	1272.8	1697.1		0.359		4	d	2	ML433146461 
11	Spectrogram 1	1	32.516193146	32.875651925	1272.8	1697.1	1500.0	0.359	120.3	4	d	2	ML433146461 
12	Waveform 1	1	33.033463096	33.384154587	806.1	1866.8		0.351		4	d	2	ML433146461 
12	Spectrogram 1	1	33.033463096	33.384154587	806.1	1866.8	1593.8	0.351	124.1	4	d	2	ML433146461 
13	Waveform 1	1	31.683300854	33.384154587	763.7	1909.2		1.701		4	t	2	ML433146461 
13	Spectrogram 1	1	31.683300854	33.384154587	763.7	1909.2	1593.8	1.701	124.1	4	t	2	ML433146461 
14	Waveform 1	1	31.788508301	31.963854047	763.7	1909.2		0.175		NA	cad	2	ML433146461 
14	Spectrogram 1	1	31.788508301	31.963854047	763.7	1909.2	1593.8	0.175	84.8	NA	cad	2	ML433146461 
15	Waveform 1	1	32.332080113	32.516193146	721.2	1909.2		0.184		NA	cad	2	ML433146461 
15	Spectrogram 1	1	32.332080113	32.516193146	721.2	1909.2	1781.2	0.184	106.3	NA	cad	2	ML433146461 
16	Waveform 1	1	32.875651925	33.033463096	763.7	1909.2		0.158		NA	cad	2	ML433146461 
16	Spectrogram 1	1	32.875651925	33.033463096	763.7	1909.2	1406.2	0.158	98.3	NA	cad	2	ML433146461 
17	Waveform 1	1	62.267625447	62.364065607	1060.7	1909.2		0.096		4	a	3	ML433146461 
17	Spectrogram 1	1	62.267625447	62.364065607	1060.7	1909.2	1687.5	0.096	104.2	4	a	3	ML433146461 
18	Waveform 1	1	62.539411353	62.942706568	763.7	1909.2		0.403		4	d	3	ML433146461 
18	Spectrogram 1	1	62.539411353	62.942706568	763.7	1909.2	1781.2	0.403	122.8	4	d	3	ML433146461 
19	Waveform 1	1	63.118052314	63.477511093	1018.2	1739.5		0.359		4	d	3	ML433146461 
19	Spectrogram 1	1	63.118052314	63.477511093	1018.2	1739.5	1500.0	0.359	123.1	4	d	3	ML433146461 
20	Waveform 1	1	63.635322264	63.942177319	891.0	1866.8		0.307		4	d	3	ML433146461 
20	Spectrogram 1	1	63.635322264	63.942177319	891.0	1866.8	1687.5	0.307	127.3	4	d	3	ML433146461 
21	Waveform 1	1	62.267625447	63.942177319	763.7	1951.6		1.675		4	t	3	ML433146461 
21	Spectrogram 1	1	62.267625447	63.942177319	763.7	1951.6	1687.5	1.675	127.3	4	t	3	ML433146461 
22	Waveform 1	1	62.372832895	62.539411353	763.7	1951.6		0.167		NA	cad	3	ML433146461 
22	Spectrogram 1	1	62.372832895	62.539411353	763.7	1951.6	843.8	0.167	89.9	NA	cad	3	ML433146461 
23	Waveform 1	1	62.951473856	63.109285027	763.7	1951.6		0.158		NA	cad	3	ML433146461 
23	Spectrogram 1	1	62.951473856	63.109285027	763.7	1951.6	1781.2	0.158	107.8	NA	cad	3	ML433146461 
24	Waveform 1	1	63.477511093	63.635322264	763.7	1951.6		0.158		NA	cad	3	ML433146461 
24	Spectrogram 1	1	63.477511093	63.635322264	763.7	1951.6	1500.0	0.158	99.8	NA	cad	3	ML433146461 
