Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	Max Power (dB)	total elementos	tipo de nota	canto	nombre archivo
1	Waveform 1	1	4.066750288	4.186071769	964.2	2049.0		0.119		4	a	1	ML418927411
1	Spectrogram 1	1	4.066750288	4.186071769	964.2	2049.0	1687.5	0.119	94.4	4	a	1	ML418927411
2	Waveform 1	1	4.384940904	4.832396456	1060.7	1952.6		0.447		4	d	1	ML418927411
2	Spectrogram 1	1	4.384940904	4.832396456	1060.7	1952.6	1781.2	0.447	118.9	4	d	1	ML418927411
3	Waveform 1	1	4.996463492	5.414088675	1084.8	1832.0		0.418		4	d	1	ML418927411
3	Spectrogram 1	1	4.996463492	5.414088675	1084.8	1832.0	1687.5	0.418	122.5	4	d	1	ML418927411
4	Waveform 1	1	5.528438427	5.906289783	1239.3	1769.7		0.378		4	d	1	ML418927411
4	Spectrogram 1	1	5.528438427	5.906289783	1239.3	1769.7	1687.5	0.378	128.0	4	d	1	ML418927411
5	Waveform 1	1	4.066750288	5.916233240	964.2	2073.1		1.849		4	t	1	ML418927411
5	Spectrogram 1	1	4.066750288	5.916233240	964.2	2073.1	1687.5	1.849	128.0	4	t	1	ML418927411
6	Waveform 1	1	4.186071769	4.384940904	964.2	2049.0		0.199		NA	cad	1	ML418927411
6	Spectrogram 1	1	4.186071769	4.384940904	964.2	2049.0	1781.2	0.199	78.7	NA	cad	1	ML418927411
7	Waveform 1	1	4.832396456	4.996463492	964.2	2049.0		0.164		NA	cad	1	ML418927411
7	Spectrogram 1	1	4.832396456	4.996463492	964.2	2049.0	1781.2	0.164	93.8	NA	cad	1	ML418927411
8	Waveform 1	1	5.414088675	5.528438427	964.2	2049.0		0.114		NA	cad	1	ML418927411
8	Spectrogram 1	1	5.414088675	5.528438427	964.2	2049.0	1593.8	0.114	94.9	NA	cad	1	ML418927411
9	Waveform 1	1	84.621536976	84.745830185	916.0	1976.7		0.124		4	a	2	ML418927411
9	Spectrogram 1	1	84.621536976	84.745830185	916.0	1976.7	1687.5	0.124	91.5	4	a	2	ML418927411
10	Waveform 1	1	84.914868950	85.412041786	926.0	1866.1		0.497		4	d	2	ML418927411
10	Spectrogram 1	1	84.914868950	85.412041786	926.0	1866.1	1781.2	0.497	116.0	4	d	2	ML418927411
11	Waveform 1	1	85.605939192	85.998705733	1012.4	1759.7		0.393		4	d	2	ML418927411
11	Spectrogram 1	1	85.605939192	85.998705733	1012.4	1759.7	1593.8	0.393	125.7	4	d	2	ML418927411
12	Waveform 1	1	86.137914127	86.485935113	1133.0	1880.3		0.348		4	d	2	ML418927411
12	Spectrogram 1	1	86.137914127	86.485935113	1133.0	1880.3	1687.5	0.348	127.3	4	d	2	ML418927411
13	Waveform 1	1	84.621536976	86.495878569	891.9	1976.7		1.874		4	t	2	ML418927411
13	Spectrogram 1	1	84.621536976	86.495878569	891.9	1976.7	1687.5	1.874	127.3	4	t	2	ML418927411
14	Waveform 1	1	84.745830185	84.914868950	891.9	1976.7		0.169		NA	cad	2	ML418927411
14	Spectrogram 1	1	84.745830185	84.914868950	891.9	1976.7	1687.5	0.169	73.9	NA	cad	2	ML418927411
15	Waveform 1	1	85.412041786	85.605939192	891.9	1976.7		0.194		NA	cad	2	ML418927411
15	Spectrogram 1	1	85.412041786	85.605939192	891.9	1976.7	1781.2	0.194	106.3	NA	cad	2	ML418927411
16	Waveform 1	1	86.003677461	86.137914127	891.9	1976.7		0.134		NA	cad	2	ML418927411
16	Spectrogram 1	1	86.003677461	86.137914127	891.9	1976.7	1593.8	0.134	96.2	NA	cad	2	ML418927411
17	Waveform 1	1	163.232286143	163.361551081	1012.4	2049.0		0.129		4	a	3	ML418927411
17	Spectrogram 1	1	163.232286143	163.361551081	1012.4	2049.0	1875.0	0.129	90.1	4	a	3	ML418927411
18	Waveform 1	1	163.555448487	164.032734410	1133.0	1952.6		0.477		4	d	3	ML418927411
18	Spectrogram 1	1	163.555448487	164.032734410	1133.0	1952.6	1781.2	0.477	117.0	4	d	3	ML418927411
19	Waveform 1	1	164.246518729	164.634313542	771.4	1832.0		0.388		4	d	3	ML418927411
19	Spectrogram 1	1	164.246518729	164.634313542	771.4	1832.0	1593.8	0.388	119.9	4	d	3	ML418927411
20	Waveform 1	1	164.768550207	165.116571193	1229.4	1928.5		0.348		4	d	3	ML418927411
20	Spectrogram 1	1	164.768550207	165.116571193	1229.4	1928.5	1781.2	0.348	122.5	4	d	3	ML418927411
21	Waveform 1	1	163.232286143	165.116571193	771.4	2049.0		1.884		4	t	3	ML418927411
21	Spectrogram 1	1	163.232286143	165.116571193	771.4	2049.0	1781.2	1.884	122.5	4	t	3	ML418927411
22	Waveform 1	1	163.366522809	163.555448487	771.4	2024.9		0.189		NA	cad	3	ML418927411
22	Spectrogram 1	1	163.366522809	163.555448487	771.4	2024.9	1312.5	0.189	68.8	NA	cad	3	ML418927411
23	Waveform 1	1	164.052621323	164.246518729	771.4	2049.0		0.194		NA	cad	3	ML418927411
23	Spectrogram 1	1	164.052621323	164.246518729	771.4	2049.0	1781.2	0.194	92.3	NA	cad	3	ML418927411
24	Waveform 1	1	164.634313542	164.763578479	771.4	2049.0		0.129		NA	cad	3	ML418927411
24	Spectrogram 1	1	164.634313542	164.763578479	771.4	2049.0	1500.0	0.129	96.3	NA	cad	3	ML418927411
