Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Time (s)	Max Power (dB)	total elementos	tipo de nota	canto	nombre archivo
1	Waveform 1	1	45.414434587	45.518651482	1278.0	1949.0		0.104		4	a	1	ML134949711
1	Spectrogram 1	1	45.414434587	45.518651482	1278.0	1949.0	1722.7	0.104	98.4	4	a	1	ML134949711
2	Waveform 1	1	45.765480971	46.352386644	1437.8	1853.1		0.587		4	d	1	ML134949711
2	Spectrogram 1	1	45.765480971	46.352386644	1437.8	1853.1	1722.7	0.587	122.1	4	d	1	ML134949711
3	Waveform 1	1	46.429178041	46.857015822	1246.1	1597.5		0.428		4	d	1	ML134949711
3	Spectrogram 1	1	46.429178041	46.857015822	1246.1	1597.5	1464.3	0.428	124.7	4	d	1	ML134949711
4	Waveform 1	1	46.983173116	47.284853602	1373.9	1789.2		0.302		4	d	1	ML134949711
4	Spectrogram 1	1	46.983173116	47.284853602	1373.9	1789.2	1636.5	0.302	126.7	4	d	1	ML134949711
5	Waveform 1	1	45.414434587	47.290338702	1246.1	1949.0		1.876		4	t	1	ML134949711
5	Spectrogram 1	1	45.414434587	47.290338702	1246.1	1949.0	1636.5	1.876	126.7	4	t	1	ML134949711
6	Waveform 1	1	45.529621682	45.759995871	1246.1	1949.0		0.230		NA	cad	1	ML134949711
6	Spectrogram 1	1	45.529621682	45.759995871	1246.1	1949.0	1378.1	0.230	90.0	NA	cad	1	ML134949711
7	Waveform 1	1	46.352386644	46.418207841	1246.1	1949.0		0.066		NA	cad	1	ML134949711
7	Spectrogram 1	1	46.352386644	46.418207841	1246.1	1949.0	1636.5	0.066	89.5	NA	cad	1	ML134949711
8	Waveform 1	1	46.846045622	46.972202916	1246.1	1949.0		0.126		NA	cad	1	ML134949711
8	Spectrogram 1	1	46.846045622	46.972202916	1246.1	1949.0	1464.3	0.126	102.7	NA	cad	1	ML134949711
